          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  9.2137835E-04  1.0474533E-03 -1.4423121E-03 -1.0853531E-04  2.7218489E-03
  2.0799350E+02  8.5334573E-04  1.1842835E-03 -1.3930906E-03 -1.0866406E-04  2.6296348E-03
  2.0799350E+02  7.6186709E-04  1.3179259E-03 -1.3509432E-03 -1.0701323E-04  2.5450501E-03
  2.0799350E+02  6.5084823E-04  1.4382092E-03 -1.3160833E-03 -9.7882266E-05  2.4729560E-03
  2.0799350E+02  5.2930526E-04  1.5361305E-03 -1.2872794E-03 -7.7184142E-05  2.4144409E-03
  2.0799350E+02  4.1012551E-04  1.6060372E-03 -1.2627147E-03 -4.4915203E-05  2.3666513E-03
  2.0799350E+02  3.0779621E-04  1.6460566E-03 -1.2408370E-03 -6.2944922E-06  2.3234669E-03
  2.0799350E+02  2.3507090E-04  1.6566753E-03 -1.2208149E-03  2.9243982E-05  2.2769126E-03
  2.0799350E+02  1.9854348E-04  1.6373658E-03 -1.2022161E-03  5.2022586E-05  2.2191999E-03
  2.0799350E+02  1.9309979E-04  1.5811630E-03 -1.1835237E-03  5.9871546E-05  2.1452898E-03
  2.0799350E+02  1.9521668E-04  1.4670889E-03 -1.1591060E-03  7.0477131E-05  2.0558695E-03
  2.0799350E+02  1.7373771E-04  1.2400196E-03 -1.1174937E-03  1.0610353E-04  1.9588932E-03
  2.0799350E+02  1.5254090E-04  1.0259905E-03 -1.0724749E-03  8.7409113E-05  1.8641443E-03
  2.0799350E+02  1.1940385E-04  9.3340668E-04 -1.0322328E-03  7.2940540E-05  1.7770436E-03
  2.0799350E+02  9.0860338E-05  9.2089965E-04 -9.9767187E-04  6.8371752E-05  1.6949226E-03
  2.0799350E+02  7.6403992E-05  9.4697652E-04 -9.6710473E-04  6.9832441E-05  1.6145541E-03
  2.0799350E+02  7.9706491E-05  9.8026241E-04 -9.3842200E-04  7.0920441E-05  1.5334395E-03
  2.0799350E+02  9.9972692E-05  1.0035446E-03 -9.1030033E-04  6.6868684E-05  1.4504493E-03
  2.0799350E+02  1.3335202E-04  1.0130951E-03 -8.8264155E-04  5.6399928E-05  1.3659452E-03
  2.0799350E+02  1.7432540E-04  1.0147473E-03 -8.5643652E-04  4.1802466E-05  1.2815088E-03
  2.0799350E+02  2.1706270E-04  1.0182170E-03 -8.3320891E-04  2.7738297E-05  1.1992576E-03
  2.0799350E+02  2.5620600E-04  1.0310836E-03 -8.1447177E-04  1.9461772E-05  1.1217593E-03
  2.0799350E+02  2.8817864E-04  1.0540004E-03 -8.0076970E-04  2.0587685E-05  1.0504391E-03
  2.0799350E+02  3.1134792E-04  1.0785568E-03 -7.9135507E-04  3.1498189E-05  9.8560638E-04
  2.0799350E+02  3.2615627E-04  1.0892814E-03 -7.8403440E-04  4.8495938E-05  9.2596440E-04
  2.0799350E+02  3.3466608E-04  1.0712589E-03 -7.7564660E-04  6.4406005E-05  8.6863724E-04
  2.0799350E+02  3.3951508E-04  1.0248369E-03 -7.6332097E-04  7.1132176E-05  8.0968982E-04
  2.0799350E+02  3.4220165E-04  9.8890078E-04 -7.4670883E-04  6.4700831E-05  7.4526676E-04
  2.0799350E+02  3.3995651E-04  9.8711227E-04 -7.2926532E-04  5.6283994E-05  6.7274692E-04
