          atime        pres_st        turb_df           diss        visc_df        garbage
  3.6000000E+02 -3.0748583E-07 -3.7273074E-03 -1.6960792E-02 -4.8698061E-04  6.8874382E-03
  3.6000000E+02  4.6911071E-06 -1.5596092E-03 -1.6401175E-02 -4.7362556E-04  6.9926682E-03
  3.6000000E+02  9.4846647E-06  4.1636915E-04 -1.5859897E-02 -4.1905671E-04  7.0078139E-03
  3.6000000E+02  1.5354895E-05  2.0302344E-03 -1.5336312E-02 -3.1847834E-04  6.9546022E-03
  3.6000000E+02  2.4802406E-05  3.2915402E-03 -1.4844074E-02 -1.7045146E-04  6.8736751E-03
  3.6000000E+02  3.3470898E-05  4.5991933E-03 -1.4419695E-02 -1.8520282E-05  6.8049756E-03
  3.6000000E+02  2.8282233E-05  5.3657737E-03 -1.3815258E-02  1.2035010E-05  6.7954269E-03
  3.6000000E+02  2.6403695E-05  6.0653855E-03 -1.3197528E-02  1.7069275E-04  6.6829076E-03
  3.6000000E+02  2.5094556E-05  6.5054514E-03 -1.2596347E-02  3.4005241E-04  6.4905094E-03
  3.6000000E+02  2.2858145E-05  6.6032356E-03 -1.2026428E-02  4.5842961E-04  6.2515078E-03
  3.6000000E+02  1.9307340E-05  6.3660968E-03 -1.1496043E-02  5.0373966E-04  5.9997100E-03
  3.6000000E+02  1.4888355E-05  5.8727442E-03 -1.1012842E-02  4.8054621E-04  5.7649976E-03
  3.6000000E+02  1.0428409E-05  5.2379786E-03 -1.0577164E-02  4.0914770E-04  5.5657742E-03
