          atime             vx             vy             vz             pr        garbage
  1.2200033E+02  1.1058072E+00 -1.4282896E-01  9.7522632E-02 -2.9771104E-03  0.0000000E+00
  1.2200033E+02  1.1183829E+00 -1.4665941E-01  8.6044154E-02 -2.7192091E-03  0.0000000E+00
  1.2200033E+02  1.1310264E+00 -1.4826980E-01  7.4104942E-02 -2.2458765E-03  0.0000000E+00
  1.2200033E+02  1.1433629E+00 -1.4757962E-01  6.1870444E-02 -1.5387814E-03  0.0000000E+00
  1.2200033E+02  1.1550123E+00 -1.4461193E-01  4.9491564E-02 -5.9403202E-04  0.0000000E+00
  1.2200033E+02  1.1656461E+00 -1.3947866E-01  3.7074137E-02  5.7159490E-04  0.0000000E+00
  1.2200033E+02  1.1750224E+00 -1.3240855E-01  2.4719075E-02  1.9102212E-03  0.0000000E+00
  1.2200033E+02  1.1830737E+00 -1.2367400E-01  1.2460662E-02  3.3639716E-03  0.0000000E+00
  1.2200033E+02  1.1897999E+00 -1.1362760E-01  4.2181133E-04  4.8641011E-03  0.0000000E+00
  1.2200033E+02  1.1953272E+00 -1.0260701E-01 -1.1275058E-02  6.3556492E-03  0.0000000E+00
  1.2200033E+02  1.1998642E+00 -9.0912031E-02 -2.2497625E-02  7.8004257E-03  0.0000000E+00
  1.2200033E+02  1.2036705E+00 -7.8795558E-02 -3.3130904E-02  9.1706185E-03  0.0000000E+00
  1.2200033E+02  1.2070218E+00 -6.6480324E-02 -4.3078098E-02  1.0449473E-02  0.0000000E+00
  1.2200033E+02  1.2101810E+00 -5.4164259E-02 -5.2264584E-02  1.1628627E-02  0.0000000E+00
  1.2200033E+02  1.2133669E+00 -4.2048847E-02 -6.0627730E-02  1.2702313E-02  0.0000000E+00
  1.2200033E+02  1.2167596E+00 -3.0252089E-02 -6.8172150E-02  1.3674145E-02  0.0000000E+00
  1.2200033E+02  1.2204528E+00 -1.8945523E-02 -7.4865228E-02  1.4544285E-02  0.0000000E+00
  1.2200033E+02  1.2244729E+00 -8.2574418E-03 -8.0690328E-02  1.5316012E-02  0.0000000E+00
  1.2200033E+02  1.2287740E+00  1.7088665E-03 -8.5613803E-02  1.5993421E-02  0.0000000E+00
  1.2200033E+02  1.2332468E+00  1.0880716E-02 -8.9565271E-02  1.6583752E-02  0.0000000E+00
  1.2200033E+02  1.2377395E+00  1.9220446E-02 -9.2440624E-02  1.7094459E-02  0.0000000E+00
  1.2200033E+02  1.2420714E+00  2.6723911E-02 -9.4102247E-02  1.7533356E-02  0.0000000E+00
  1.2200033E+02  1.2460697E+00  3.3409298E-02 -9.4413758E-02  1.7905206E-02  0.0000000E+00
  1.2200033E+02  1.2495879E+00  3.9292463E-02 -9.3278269E-02  1.8210567E-02  0.0000000E+00
  1.2200033E+02  1.2525482E+00  4.4420671E-02 -9.0655288E-02  1.8449569E-02  0.0000000E+00
  1.2200033E+02  1.2549105E+00  4.8801055E-02 -8.6591915E-02  1.8620908E-02  0.0000000E+00
  1.2200033E+02  1.2566995E+00  5.2447680E-02 -8.1221923E-02  1.8726090E-02  0.0000000E+00
  1.2200033E+02  1.2579870E+00  5.5378532E-02 -7.4754455E-02  1.8768939E-02  0.0000000E+00
  1.2200033E+02  1.2588805E+00  5.7621589E-02 -6.7450187E-02  1.8753875E-02  0.0000000E+00
  1.2200033E+02  1.2595175E+00  5.9211105E-02 -5.9607361E-02  1.8683373E-02  0.0000000E+00
  1.2200033E+02  1.2600514E+00  6.0186846E-02 -5.1533931E-02  1.8559654E-02  0.0000000E+00
  1.2200033E+02  1.2606356E+00  6.0596707E-02 -4.3520614E-02  1.8385353E-02  0.0000000E+00
  1.2200033E+02  1.2614077E+00  6.0497372E-02 -3.5834169E-02  1.8164300E-02  0.0000000E+00
  1.2200033E+02  1.2624820E+00  5.9950883E-02 -2.8642210E-02  1.7898895E-02  0.0000000E+00
  1.2200033E+02  1.2639295E+00  5.9022483E-02 -2.2089821E-02  1.7591968E-02  0.0000000E+00
  1.2200033E+02  1.2657755E+00  5.7775316E-02 -1.6240118E-02  1.7246146E-02  0.0000000E+00
  1.2200033E+02  1.2679974E+00  5.6264144E-02 -1.1102935E-02  1.6864581E-02  0.0000000E+00
  1.2200033E+02  1.2705358E+00  5.4527619E-02 -6.6606738E-03  1.6451121E-02  0.0000000E+00
  1.2200033E+02  1.2733079E+00  5.2583778E-02 -2.8873570E-03  1.6010234E-02  0.0000000E+00
  1.2200033E+02  1.2762219E+00  5.0433011E-02  2.3049972E-04  1.5547338E-02  0.0000000E+00
  1.2200033E+02  1.2791846E+00  4.8060929E-02  2.6909402E-03  1.5067708E-02  0.0000000E+00
  1.2200033E+02  1.2821042E+00  4.5446416E-02  4.4717713E-03  1.4577320E-02  0.0000000E+00
  1.2200033E+02  1.2849210E+00  4.2545759E-02  5.5427223E-03  1.4079456E-02  0.0000000E+00
  1.2200033E+02  1.2875820E+00  3.9329392E-02  5.8489337E-03  1.3580138E-02  0.0000000E+00
  1.2200033E+02  1.2900704E+00  3.5772362E-02  5.3338541E-03  1.3083286E-02  0.0000000E+00
  1.2200033E+02  1.2924048E+00  3.1867362E-02  3.9353709E-03  1.2592180E-02  0.0000000E+00
  1.2200033E+02  1.2946351E+00  2.7634126E-02  1.5913762E-03  1.2109293E-02  0.0000000E+00
  1.2200033E+02  1.2968463E+00  2.3133282E-02 -1.7723765E-03  1.1635158E-02  0.0000000E+00
  1.2200033E+02  1.2991376E+00  1.8473706E-02 -6.2470452E-03  1.1170001E-02  0.0000000E+00
  1.2200033E+02  1.3015888E+00  1.3804530E-02 -1.1912381E-02  1.0714704E-02  0.0000000E+00
  1.2200033E+02  1.3042214E+00  9.3000890E-03 -1.8768390E-02  1.0271732E-02  0.0000000E+00
  1.2200033E+02  1.3069883E+00  5.0835850E-03 -2.6718200E-02  9.8414124E-03  0.0000000E+00
  1.2200033E+02  1.3097233E+00  1.2125247E-03 -3.5410638E-02  9.4263915E-03  0.0000000E+00
  1.2200033E+02  1.3121748E+00 -2.3911772E-03 -4.4263492E-02  9.0276128E-03  0.0000000E+00
  1.2200033E+02  1.3140607E+00 -5.9303338E-03 -5.2597101E-02  8.6423001E-03  0.0000000E+00
  1.2200033E+02  1.3151097E+00 -9.6267953E-03 -5.9857076E-02  8.2644035E-03  0.0000000E+00
  1.2200033E+02  1.3151508E+00 -1.3605351E-02 -6.5844082E-02  7.8847725E-03  0.0000000E+00
  1.2200033E+02 -1.6363752E-06  5.9530554E-07  3.9190783E-06 -7.2758643E-02  0.0000000E+00
  1.2200033E+02  7.8517544E-02 -4.4292159E-03  3.3844267E-02 -7.3173694E-02  0.0000000E+00
  1.2200033E+02  3.2528737E-01  2.0662825E-02  9.7998129E-02 -7.1017851E-02  0.0000000E+00
  1.2200033E+02  6.3091854E-01  8.1888733E-02  1.5931576E-01 -6.8738713E-02  0.0000000E+00
  1.2200033E+02  7.9875598E-01  1.0680290E-01  1.5441247E-01 -7.0363227E-02  0.0000000E+00
  1.2200033E+02  8.4593341E-01  9.6639349E-02  1.1725649E-01 -7.2630757E-02  0.0000000E+00
  1.2200033E+02  8.5164973E-01  8.6890674E-02  8.0045919E-02 -7.2858738E-02  0.0000000E+00
  1.2200033E+02  8.3586746E-01  8.1051230E-02  4.4446834E-02 -7.0863951E-02  0.0000000E+00
  1.2200033E+02  8.0895710E-01  7.6139285E-02  1.1599097E-02 -6.6367729E-02  0.0000000E+00
  1.2200033E+02  7.8194541E-01  6.9809740E-02 -1.5614298E-02 -5.9455496E-02  0.0000000E+00
  1.2200033E+02  7.6170576E-01  5.9574665E-02 -3.4940585E-02 -5.0800838E-02  0.0000000E+00
  1.2200033E+02  7.4943682E-01  4.3821616E-02 -4.7066190E-02 -4.1477988E-02  0.0000000E+00
  1.2200033E+02  7.4308036E-01  2.2196776E-02 -5.5194797E-02 -3.2252490E-02  0.0000000E+00
  1.2200033E+02  7.4228589E-01 -1.6534668E-03 -6.2311377E-02 -2.3429474E-02  0.0000000E+00
  1.2200033E+02  7.5092612E-01 -1.8708383E-02 -6.6596298E-02 -1.4951249E-02  0.0000000E+00
  1.2200033E+02  7.6863388E-01 -2.1772843E-02 -5.8992875E-02 -7.2079333E-03  0.0000000E+00
  1.2200033E+02  7.8540391E-01 -1.3203291E-02 -3.0882780E-02 -1.2200767E-03  0.0000000E+00
  1.2200033E+02  7.9068939E-01 -2.2349130E-03  1.7123579E-02  2.3441609E-03  0.0000000E+00
  1.2200033E+02  7.8602211E-01  3.0734137E-03  7.3896342E-02  3.6310994E-03  0.0000000E+00
  1.2200033E+02  7.8180032E-01 -1.3427443E-04  1.2595807E-01  3.3517128E-03  0.0000000E+00
  1.2200033E+02  7.8385133E-01 -1.0524984E-02  1.6588772E-01  2.2556073E-03  0.0000000E+00
  1.2200033E+02  7.9218016E-01 -2.5215555E-02  1.9243400E-01  6.9613408E-04  0.0000000E+00
  1.2200033E+02  8.0707981E-01 -4.1213943E-02  2.0604549E-01 -1.0908203E-03  0.0000000E+00
  1.2200033E+02  8.2759511E-01 -5.5223257E-02  2.0844935E-01 -2.7574026E-03  0.0000000E+00
  1.2200033E+02  8.5140846E-01 -6.5211345E-02  2.0309213E-01 -4.0538803E-03  0.0000000E+00
  1.2200033E+02  8.7562935E-01 -7.0797398E-02  1.9420779E-01 -4.8398020E-03  0.0000000E+00
  1.2200033E+02  8.9804956E-01 -7.2754878E-02  1.8536209E-01 -5.1629538E-03  0.0000000E+00
  1.2200033E+02  9.1755809E-01 -7.2391266E-02  1.7848027E-01 -5.1353126E-03  0.0000000E+00
  1.2200033E+02  9.3390603E-01 -7.0979628E-02  1.7393803E-01 -4.8717960E-03  0.0000000E+00
  1.2200033E+02  9.4759251E-01 -6.9454209E-02  1.7127344E-01 -4.4688521E-03  0.0000000E+00
  1.2200033E+02  9.5925281E-01 -6.8451196E-02  1.6990416E-01 -3.9892648E-03  0.0000000E+00
  1.2200033E+02  9.6965442E-01 -6.8321979E-02  1.6940337E-01 -3.4672783E-03  0.0000000E+00
  1.2200033E+02  9.7942425E-01 -6.9203679E-02  1.6950462E-01 -2.9312916E-03  0.0000000E+00
  1.2200033E+02  9.8900974E-01 -7.1087626E-02  1.6991829E-01 -2.4039126E-03  0.0000000E+00
  1.2200033E+02  9.9868010E-01 -7.3903617E-02  1.7030201E-01 -1.9044330E-03  0.0000000E+00
  1.2200033E+02  1.0084220E+00 -7.7545201E-02  1.7030616E-01 -1.4540964E-03  0.0000000E+00
  1.2200033E+02  1.0181669E+00 -8.1964593E-02  1.6962471E-01 -1.0685275E-03  0.0000000E+00
  1.2200033E+02  1.0277641E+00 -8.7131975E-02  1.6803541E-01 -7.5903156E-04  0.0000000E+00
  1.2200033E+02  1.0371236E+00 -9.3004640E-02  1.6543628E-01 -5.2819938E-04  0.0000000E+00
  1.2200033E+02  1.0463104E+00 -9.9489820E-02  1.6182567E-01 -3.7184765E-04  0.0000000E+00
  1.2200033E+02  1.0553882E+00 -1.0633295E-01  1.5724996E-01 -2.7962192E-04  0.0000000E+00
  1.2200033E+02  1.0645188E+00 -1.1323169E-01  1.5168421E-01 -2.3050604E-04  0.0000000E+00
  1.2200033E+02  1.0737776E+00 -1.1976278E-01  1.4513122E-01 -1.8990788E-04  0.0000000E+00
  1.2200033E+02  1.0832519E+00 -1.2553020E-01  1.3756346E-01 -1.0935381E-04  0.0000000E+00
  1.2200033E+02  1.0928957E+00 -1.3014233E-01  1.2901148E-01  5.7704564E-05  0.0000000E+00
