          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  9.6592425E+00  1.3693170E+02  8.6193421E-03  4.3284000E-01  4.3284000E-01
  7.8507600E+01  9.6996738E+00  1.3933456E+02  8.6193421E-03  4.3815000E-01  4.3815000E-01
  7.8507600E+01  9.7390586E+00  1.4173743E+02  8.6193421E-03  4.4346000E-01  4.4346000E-01
  7.8507600E+01  9.7775563E+00  1.4414029E+02  8.6193421E-03  4.4877000E-01  4.4877000E-01
  7.8507600E+01  9.8151951E+00  1.4654316E+02  8.6193421E-03  4.5408000E-01  4.5408000E-01
  7.8507600E+01  9.8519559E+00  1.4894603E+02  8.6193421E-03  4.5939000E-01  4.5939000E-01
  7.8507600E+01  9.8877808E+00  1.5134889E+02  8.6193421E-03  4.6470000E-01  4.6470000E-01
  7.8507600E+01  9.9226502E+00  1.5375176E+02  8.6193421E-03  4.7001000E-01  4.7001000E-01
  7.8507600E+01  9.9567020E+00  1.5615463E+02  8.6193421E-03  4.7532000E-01  4.7532000E-01
  7.8507600E+01  9.9900587E+00  1.5855296E+02  8.6193421E-03  4.8062000E-01  4.8062000E-01
  7.8507600E+01  1.0022959E+01  1.6095582E+02  8.6193421E-03  4.8593000E-01  4.8593000E-01
  7.8507600E+01  1.0055296E+01  1.6335869E+02  8.6193421E-03  4.9124000E-01  4.9124000E-01
  7.8507600E+01  1.0086851E+01  1.6576156E+02  8.6193421E-03  4.9655000E-01  4.9655000E-01
  7.8507600E+01  1.0117308E+01  1.6816442E+02  8.6193421E-03  5.0186000E-01  5.0186000E-01
  7.8507600E+01  1.0146522E+01  1.7056728E+02  8.6193421E-03  5.0717000E-01  5.0717000E-01
  7.8507600E+01  1.0174561E+01  1.7297015E+02  8.6193421E-03  5.1248000E-01  5.1248000E-01
  7.8507600E+01  1.0201587E+01  1.7537302E+02  8.6193421E-03  5.1779000E-01  5.1779000E-01
  7.8507600E+01  1.0227788E+01  1.7777588E+02  8.6193421E-03  5.2310000E-01  5.2310000E-01
  7.8507600E+01  1.0253287E+01  1.8017422E+02  8.6193421E-03  5.2840000E-01  5.2840000E-01
  7.8507600E+01  1.0278294E+01  1.8257709E+02  8.6193421E-03  5.3371000E-01  5.3371000E-01
  7.8507600E+01  1.0302802E+01  1.8497994E+02  8.6193421E-03  5.3902000E-01  5.3902000E-01
  7.8507600E+01  1.0326787E+01  1.8738281E+02  8.6193421E-03  5.4433000E-01  5.4433000E-01
  7.8507600E+01  1.0350268E+01  1.8978568E+02  8.6193421E-03  5.4964000E-01  5.4964000E-01
  7.8507600E+01  1.0373323E+01  1.9218855E+02  8.6193421E-03  5.5495000E-01  5.5495000E-01
  7.8507600E+01  1.0396183E+01  1.9459141E+02  8.6193421E-03  5.6026000E-01  5.6026000E-01
  7.8507600E+01  1.0418980E+01  1.9699426E+02  8.6193421E-03  5.6557000E-01  5.6557000E-01
  7.8507600E+01  1.0441674E+01  1.9939712E+02  8.6193421E-03  5.7088000E-01  5.7088000E-01
  7.8507600E+01  1.0464064E+01  2.0179547E+02  8.6193421E-03  5.7618000E-01  5.7618000E-01
  7.8507600E+01  1.0486079E+01  2.0419834E+02  8.6193421E-03  5.8149000E-01  5.8149000E-01
  7.8507600E+01  1.0507618E+01  2.0660121E+02  8.6193421E-03  5.8680000E-01  5.8680000E-01
  7.8507600E+01  1.0528712E+01  2.0900408E+02  8.6193421E-03  5.9211000E-01  5.9211000E-01
  7.8507600E+01  1.0549329E+01  2.1140694E+02  8.6193421E-03  5.9742000E-01  5.9742000E-01
  7.8507600E+01  1.0569360E+01  2.1380979E+02  8.6193421E-03  6.0273000E-01  6.0273000E-01
  7.8507600E+01  1.0588719E+01  2.1621265E+02  8.6193421E-03  6.0804000E-01  6.0804000E-01
  7.8507600E+01  1.0607358E+01  2.1861552E+02  8.6193421E-03  6.1335000E-01  6.1335000E-01
  7.8507600E+01  1.0625250E+01  2.2101839E+02  8.6193421E-03  6.1866000E-01  6.1866000E-01
  7.8507600E+01  1.0642330E+01  2.2341673E+02  8.6193421E-03  6.2396000E-01  6.2396000E-01
