          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01 -1.6489902E-02  4.7517726E-03  9.2367128E-03  1.1581986E-02  2.3417532E-03
  7.8507600E+01 -1.4731845E-02  5.2098969E-03  7.4656484E-03  1.0040800E-02  2.5702832E-03
  7.8507600E+01 -1.3303452E-02  5.5648111E-03  5.3074639E-03  7.8004940E-03  2.4830454E-03
  7.8507600E+01 -1.1702813E-02  6.2776712E-03  2.7184522E-03  5.0844138E-03  2.3678788E-03
  7.8507600E+01 -1.0419083E-02  7.3348257E-03  1.5636076E-04  2.6463743E-03  2.4831562E-03
  7.8507600E+01 -9.2549900E-03  8.2203655E-03 -1.9122304E-03  7.5477650E-04  2.6508124E-03
  7.8507600E+01 -8.2094075E-03  8.6564512E-03 -3.1800428E-03 -4.1027840E-04  2.7771577E-03
  7.8507600E+01 -7.2086451E-03  8.6694448E-03 -3.5149067E-03 -4.5995519E-04  3.0434348E-03
  7.8507600E+01 -5.6649205E-03  8.5488334E-03 -3.1141255E-03  2.7863000E-04  3.3816407E-03
  7.8507600E+01 -3.5116265E-03  8.5534084E-03 -2.2123533E-03  1.4305417E-03  3.6515376E-03
  7.8507600E+01 -1.9562934E-03  8.4422211E-03 -1.2977475E-03  2.3580333E-03  3.6440285E-03
  7.8507600E+01 -9.2234437E-04  8.1460329E-03 -8.5135876E-04  2.3957060E-03  3.2357178E-03
  7.8507600E+01 -1.1492289E-03  7.6565215E-03 -8.8412845E-04  1.8084095E-03  2.7009184E-03
  7.8507600E+01 -2.1751424E-03  6.9348936E-03 -1.0009736E-03  1.3828569E-03  2.3767281E-03
  7.8507600E+01 -2.7827733E-03  6.1565313E-03 -8.9358354E-04  1.3821628E-03  2.2832654E-03
  7.8507600E+01 -2.5518032E-03  5.6778489E-03 -5.9450759E-04  1.7746232E-03  2.3666489E-03
  7.8507600E+01 -2.1539106E-03  5.4453021E-03 -5.0595909E-04  2.1433462E-03  2.6462352E-03
  7.8507600E+01 -8.9906105E-04  5.4161624E-03 -7.5514867E-04  2.2142581E-03  2.9653891E-03
  7.8507600E+01  5.2829757E-04  5.5006518E-03 -1.2894954E-03  1.9624902E-03  3.2477687E-03
  7.8507600E+01  1.1274996E-03  5.5856082E-03 -1.9127131E-03  1.5197552E-03  3.4338856E-03
  7.8507600E+01  1.6674081E-03  5.6582408E-03 -2.4092655E-03  9.7298506E-04  3.3786652E-03
  7.8507600E+01  2.3441845E-03  5.8539684E-03 -2.7545463E-03  2.9824278E-04  3.0495692E-03
  7.8507600E+01  2.9354616E-03  6.1270651E-03 -3.1366086E-03 -5.1527010E-04  2.6238260E-03
  7.8507600E+01  3.0940765E-03  6.3858510E-03 -3.4429341E-03 -1.2684234E-03  2.1787381E-03
