          atime          uvari          vvari          wvari          pvari          tvari
  3.6000000E+02  2.8948711E-02  1.3679820E-02  1.8422569E-02  6.4839262E-04  0.0000000E+00
  3.6000000E+02  2.9485144E-02  1.3819934E-02  1.8219498E-02  6.4691408E-04  0.0000000E+00
  3.6000000E+02  2.9692336E-02  1.3826203E-02  1.8148678E-02  6.4456921E-04  0.0000000E+00
  3.6000000E+02  2.9692336E-02  1.3826203E-02  1.8148678E-02  6.4456921E-04  0.0000000E+00
  3.6000000E+02  2.9936882E-02  1.3787075E-02  1.8064504E-02  6.3935240E-04  0.0000000E+00
  3.6000000E+02  3.0325644E-02  1.3549012E-02  1.7867080E-02  6.2273556E-04  0.0000000E+00
  3.6000000E+02  3.0507934E-02  1.2987950E-02  1.7514553E-02  5.9198061E-04  0.0000000E+00
  3.6000000E+02  3.0120978E-02  1.2236613E-02  1.7008491E-02  5.5475742E-04  0.0000000E+00
  3.6000000E+02  2.9378103E-02  1.1576422E-02  1.6461131E-02  5.1987106E-04  0.0000000E+00
  3.6000000E+02  2.8595033E-02  1.1155467E-02  1.6047582E-02  4.9383106E-04  0.0000000E+00
  3.6000000E+02  2.8198865E-02  1.0979380E-02  1.5834597E-02  4.8190219E-04  0.0000000E+00
  3.6000000E+02  2.8198865E-02  1.0979380E-02  1.5834597E-02  4.8190219E-04  0.0000000E+00
  3.6000000E+02  2.7709583E-02  1.0777060E-02  1.5577005E-02  4.6738753E-04  0.0000000E+00
  3.6000000E+02  2.6661684E-02  1.0386116E-02  1.5012950E-02  4.3552378E-04  0.0000000E+00
  3.6000000E+02  2.5412454E-02  9.9695390E-03  1.4446119E-02  3.9330663E-04  0.0000000E+00
  3.6000000E+02  2.4351882E-02  9.6659264E-03  1.3928020E-02  3.5587435E-04  0.0000000E+00
  3.6000000E+02  2.3691899E-02  9.4846762E-03  1.3378795E-02  3.3220796E-04  0.0000000E+00
  3.6000000E+02  2.3336906E-02  9.3690422E-03  1.3010817E-02  3.1824934E-04  0.0000000E+00
  3.6000000E+02  2.3191613E-02  9.3094927E-03  1.2848772E-02  3.1250022E-04  0.0000000E+00
  3.6000000E+02  2.3191613E-02  9.3094927E-03  1.2848772E-02  3.1250022E-04  0.0000000E+00
  3.6000000E+02  2.3037554E-02  9.2419302E-03  1.2662091E-02  3.0608894E-04  0.0000000E+00
  3.6000000E+02  2.2675907E-02  9.0946406E-03  1.2213495E-02  2.9296357E-04  0.0000000E+00
  3.6000000E+02  2.2058382E-02  8.9053471E-03  1.1608070E-02  2.7629110E-04  0.0000000E+00
  3.6000000E+02  2.1338243E-02  8.6592730E-03  1.1042115E-02  2.5838305E-04  0.0000000E+00
  3.6000000E+02  2.0708591E-02  8.3820596E-03  1.0661728E-02  2.4217774E-04  0.0000000E+00
  3.6000000E+02  2.0227084E-02  8.1537625E-03  1.0382023E-02  2.3160944E-04  0.0000000E+00
  3.6000000E+02  2.0009182E-02  8.0519346E-03  1.0232953E-02  2.2706814E-04  0.0000000E+00
  3.6000000E+02  2.0009182E-02  8.0519346E-03  1.0232953E-02  2.2706814E-04  0.0000000E+00
  3.6000000E+02  1.9782344E-02  7.9374132E-03  1.0078533E-02  2.2206753E-04  0.0000000E+00
  3.6000000E+02  1.9312324E-02  7.6962218E-03  9.7379670E-03  2.1099361E-04  0.0000000E+00
  3.6000000E+02  1.8594866E-02  7.3653046E-03  9.2364258E-03  1.9660152E-04  0.0000000E+00
  3.6000000E+02  1.7691026E-02  7.0438978E-03  8.6756183E-03  1.8221232E-04  0.0000000E+00
  3.6000000E+02  1.6908822E-02  6.7758678E-03  8.2443819E-03  1.6933387E-04  0.0000000E+00
  3.6000000E+02  1.6376841E-02  6.5768893E-03  7.9219986E-03  1.6037236E-04  0.0000000E+00
  3.6000000E+02  1.6132567E-02  6.4852053E-03  7.7639490E-03  1.5645047E-04  0.0000000E+00
  3.6000000E+02  1.6132567E-02  6.4852053E-03  7.7639490E-03  1.5645047E-04  0.0000000E+00
  3.6000000E+02  1.5876909E-02  6.3905969E-03  7.5929282E-03  1.5250278E-04  0.0000000E+00
  3.6000000E+02  1.5312311E-02  6.1801811E-03  7.1927375E-03  1.4455395E-04  0.0000000E+00
  3.6000000E+02  1.4526241E-02  5.9186374E-03  6.6816490E-03  1.3418382E-04  0.0000000E+00
  3.6000000E+02  1.3655680E-02  5.6511438E-03  6.2167675E-03  1.2375544E-04  0.0000000E+00
  3.6000000E+02  1.2816671E-02  5.3995255E-03  5.8014393E-03  1.1587842E-04  0.0000000E+00
  3.6000000E+02  1.2217942E-02  5.2167582E-03  5.5399911E-03  1.1057052E-04  0.0000000E+00
  3.6000000E+02  1.1953397E-02  5.1332129E-03  5.4321140E-03  1.0810929E-04  0.0000000E+00
  3.6000000E+02  1.1953397E-02  5.1332129E-03  5.4321140E-03  1.0810929E-04  0.0000000E+00
  3.6000000E+02  1.1697869E-02  5.0526410E-03  5.3252998E-03  1.0557298E-04  0.0000000E+00
  3.6000000E+02  1.1136905E-02  4.8756657E-03  5.0945960E-03  9.9513185E-05  0.0000000E+00
  3.6000000E+02  1.0367269E-02  4.6424733E-03  4.7831396E-03  9.0913503E-05  0.0000000E+00
  3.6000000E+02  9.4792766E-03  4.4067117E-03  4.4253007E-03  8.2207154E-05  0.0000000E+00
  3.6000000E+02  8.6708622E-03  4.1997081E-03  4.1673850E-03  7.4624753E-05  0.0000000E+00
